"Country or Area","Element","Year","Unit","Value","Value Footnotes"
"Republic of Moldova","Share in Agricultural land","2015","%","9.83",""
"Republic of Moldova","Share in Agricultural land","2014","%","9.84",""
"Romania","Area","2021","1000 ha","345.00",""
"Romania","Area","2020","1000 ha","473.00",""
"Romania","Area","2019","1000 ha","287.00",""
"Romania","Area","2018","1000 ha","267.00",""
"Romania","Area","2017","1000 ha","212.00",""
"Romania","Area","2016","1000 ha","153.00",""
"Romania","Area","2015","1000 ha","173.00",""
"Romania","Area","2014","1000 ha","145.00",""
"Romania","Area","2013","1000 ha","180.90",""
"Romania","Area","2012","1000 ha","165.90",""
"Romania","Area","2011","1000 ha","103.50",""
"Romania","Area","2010","1000 ha","83.30",""
"Romania","Area","2009","1000 ha","296.00",""
"Romania","Area","2008","1000 ha","257.00",""
"Romania","Area","2007","1000 ha","320.00",""
"Romania","Area","2006","1000 ha","96.50",""
"Romania","Area","2005","1000 ha","46.00",""
"Romania","Area","2004","1000 ha","327.00",""
"Romania","Area","2003","1000 ha","569.00",""
"Romania","Area","2002","1000 ha","488.00",""
"Romania","Area","2001","1000 ha","327.00",""
"Romania","Share in Agricultural land","2021","%","2.64",""
"Romania","Share in Agricultural land","2020","%","3.62",""
"Romania","Share in Agricultural land","2019","%","2.08",""
"Romania","Share in Agricultural land","2018","%","1.99",""
"Romania","Share in Agricultural land","2017","%","1.58",""
"Romania","Share in Agricultural land","2016","%","1.13",""
"Romania","Share in Agricultural land","2015","%","1.25",""
"Romania","Share in Agricultural land","2014","%","1.05",""
"Romania","Share in Agricultural land","2013","%","1.30",""
"Romania","Share in Agricultural land","2012","%","1.21",""
"Romania","Share in Agricultural land","2011","%","0.74",""
"Romania","Share in Agricultural land","2010","%","0.59",""
"Romania","Share in Agricultural land","2009","%","2.17",""
"Romania","Share in Agricultural land","2008","%","1.88",""
"Romania","Share in Agricultural land","2007","%","2.35",""
"Romania","Share in Agricultural land","2006","%","0.69",""
"Romania","Share in Agricultural land","2005","%","0.32",""
"Romania","Share in Agricultural land","2004","%","2.31",""
"Romania","Share in Agricultural land","2003","%","3.84",""
"Romania","Share in Agricultural land","2002","%","3.29",""
"Romania","Share in Agricultural land","2001","%","2.21",""
"Russian Federation","Area","2008","1000 ha","4247.00",""
"Russian Federation","Area","2007","1000 ha","4351.00",""
"Russian Federation","Area","2006","1000 ha","4433.00",""
"Russian Federation","Area","2005","1000 ha","4474.00",""
"Russian Federation","Area","2004","1000 ha","4530.00",""
"Russian Federation","Area","2003","1000 ha","4541.00",""
"Russian Federation","Area","2002","1000 ha","4446.00",""
"Russian Federation","Area","2001","1000 ha","4487.00",""
"Russian Federation","Share in Agricultural land","2008","%","1.97",""
"Russian Federation","Share in Agricultural land","2007","%","2.02",""
"Russian Federation","Share in Agricultural land","2006","%","2.06",""
"Russian Federation","Share in Agricultural land","2005","%","2.07",""
"Russian Federation","Share in Agricultural land","2004","%","2.10",""
"Russian Federation","Share in Agricultural land","2003","%","2.10",""
"Russian Federation","Share in Agricultural land","2002","%","2.05",""
"Russian Federation","Share in Agricultural land","2001","%","2.07",""
"Rwanda","Area","2005","1000 ha","7.94",""
"Rwanda","Share in Agricultural land","2005","%","0.42",""
"Saudi Arabia","Area","2021","1000 ha","665.87",""
"Saudi Arabia","Area","2020","1000 ha","702.45",""
"Saudi Arabia","Area","2019","1000 ha","710.31",""
"Saudi Arabia","Area","2018","1000 ha","905.28",""
"Saudi Arabia","Area","2017","1000 ha","1191.00",""
"Saudi Arabia","Area","2012","1000 ha","1191.00",""
"Saudi Arabia","Area","2007","1000 ha","1191.00",""
"Saudi Arabia","Area","2002","1000 ha","1191.00",""
"Saudi Arabia","Share in Agricultural land","2021","%","0.38",""
"Saudi Arabia","Share in Agricultural land","2020","%","0.40",""
"Saudi Arabia","Share in Agricultural land","2019","%","0.41",""
"Saudi Arabia","Share in Agricultural land","2018","%","0.52",""
"Saudi Arabia","Share in Agricultural land","2017","%","0.69",""
"Saudi Arabia","Share in Agricultural land","2012","%","0.69",""
"Saudi Arabia","Share in Agricultural land","2007","%","0.69",""
"Saudi Arabia","Share in Agricultural land","2002","%","0.69",""
"Senegal","Area","2006","1000 ha","63.00",""
"Senegal","Area","2005","1000 ha","67.00",""
"Senegal","Area","2004","1000 ha","60.00",""
"Senegal","Area","2003","1000 ha","54.00",""
"Senegal","Area","2002","1000 ha","56.00",""
"Senegal","Share in Agricultural land","2006","%","0.74",""
"Senegal","Share in Agricultural land","2005","%","0.76",""
"Senegal","Share in Agricultural land","2004","%","0.69",""
"Senegal","Share in Agricultural land","2003","%","0.63",""
"Senegal","Share in Agricultural land","2002","%","0.64",""
"Serbia","Area","2021","1000 ha","52.00",""
"Serbia","Area","2020","1000 ha","52.00",""
"Serbia","Area","2019","1000 ha","47.00",""
"Serbia","Area","2018","1000 ha","47.00",""
"Serbia","Area","2017","1000 ha","50.00",""
"Serbia","Area","2016","1000 ha","43.00",""
"Serbia","Area","2015","1000 ha","55.00",""
"Serbia","Area","2014","1000 ha","45.00",""
"Serbia","Area","2013","1000 ha","53.00",""
"Serbia","Area","2012","1000 ha","53.00",""
"Serbia","Area","2011","1000 ha","34.00",""
"Serbia","Area","2010","1000 ha","25.00",""
"Serbia","Area","2009","1000 ha","31.04",""
"Serbia","Area","2008","1000 ha","26.14",""
"Serbia","Area","2007","1000 ha","26.16",""
"Serbia","Area","2006","1000 ha","26.02",""
"Serbia","Share in Agricultural land","2021","%","1.49",""
"Serbia","Share in Agricultural land","2020","%","1.49",""
"Serbia","Share in Agricultural land","2019","%","1.36",""
"Serbia","Share in Agricultural land","2018","%","1.36",""
"Serbia","Share in Agricultural land","2017","%","1.46",""
"Serbia","Share in Agricultural land","2016","%","1.24",""
"Serbia","Share in Agricultural land","2015","%","1.58",""
"Serbia","Share in Agricultural land","2014","%","1.28",""
"Serbia","Share in Agricultural land","2013","%","1.52",""
"Serbia","Share in Agricultural land","2012","%","1.53",""
"Serbia","Share in Agricultural land","2011","%","0.96",""
"Serbia","Share in Agricultural land","2010","%","0.71",""
"Serbia","Share in Agricultural land","2009","%","0.88",""
"Serbia","Share in Agricultural land","2008","%","0.73",""
"Serbia","Share in Agricultural land","2007","%","0.73",""
"Serbia","Share in Agricultural land","2006","%","0.74",""
"Seychelles","Area","2003","1000 ha","0.20",""
"Seychelles","Share in Agricultural land","2003","%","5.00",""
"Slovakia","Area","2021","1000 ha","25.60",""
"Slovakia","Area","2020","1000 ha","23.40",""
"Slovakia","Area","2019","1000 ha","20.20",""
"Slovakia","Area","2018","1000 ha","21.90",""
"Slovakia","Area","2017","1000 ha","24.40",""
"Slovakia","Area","2016","1000 ha","22.60",""
"Slovakia","Area","2015","1000 ha","21.10",""
"Slovakia","Area","2014","1000 ha","18.10",""
"Slovakia","Area","2013","1000 ha","18.40",""
"Slovakia","Area","2012","1000 ha","24.80",""
"Slovakia","Area","2011","1000 ha","13.80",""
"Slovakia","Area","2010","1000 ha","14.80",""
"Slovakia","Area","2009","1000 ha","20.00",""
"Slovakia","Area","2008","1000 ha","26.00",""
"Slovakia","Area","2007","1000 ha","25.00",""
"Slovakia","Area","2006","1000 ha","25.00",""
"Slovakia","Area","2005","1000 ha","26.00",""
"Slovakia","Area","2004","1000 ha","42.00",""
"Slovakia","Area","2003","1000 ha","94.00",""
"Slovakia","Area","2002","1000 ha","75.00",""
"Slovakia","Area","2001","1000 ha","111.00",""
"Slovakia","Share in Agricultural land","2021","%","1.38",""
"Slovakia","Share in Agricultural land","2020","%","1.24",""
"Slovakia","Share in Agricultural land","2019","%","1.07",""
"Slovakia","Share in Agricultural land","2018","%","1.16",""
"Slovakia","Share in Agricultural land","2017","%","1.30",""
"Slovakia","Share in Agricultural land","2016","%","1.20",""
"Slovakia","Share in Agricultural land","2015","%","1.12",""
"Slovakia","Share in Agricultural land","2014","%","0.96",""
"Slovakia","Share in Agricultural land","2013","%","0.97",""
"Slovakia","Share in Agricultural land","2012","%","1.29",""
"Slovakia","Share in Agricultural land","2011","%","0.72",""
"Slovakia","Share in Agricultural land","2010","%","0.76",""
"Slovakia","Share in Agricultural land","2009","%","1.04",""
"Slovakia","Share in Agricultural land","2008","%","1.34",""
"Slovakia","Share in Agricultural land","2007","%","1.30",""
"Slovakia","Share in Agricultural land","2006","%","1.29",""
"Slovakia","Share in Agricultural land","2005","%","1.34",""
"Slovakia","Share in Agricultural land","2004","%","2.17",""
"Slovakia","Share in Agricultural land","2003","%","4.20",""
"Slovakia","Share in Agricultural land","2002","%","3.35",""
"Slovakia","Share in Agricultural land","2001","%","4.92",""
"Slovenia","Area","2021","1000 ha","4.66",""
"Slovenia","Area","2020","1000 ha","3.96",""
"Slovenia","Area","2019","1000 ha","3.15",""
"Slovenia","Area","2018","1000 ha","3.20",""
"Slovenia","Area","2017","1000 ha","3.20",""
"Slovenia","Area","2016","1000 ha","3.10",""
"Slovenia","Area","2015","1000 ha","3.00",""
"Slovenia","Area","2014","1000 ha","2.00",""
"Slovenia","Area","2013","1000 ha","2.00",""
"Slovenia","Area","2012","1000 ha","2.00",""
"Slovenia","Area","2011","1000 ha","4.00",""
"Slovenia","Area","2010","1000 ha","4.00",""
"Slovenia","Area","2009","1000 ha","4.00",""
"Slovenia","Area","2008","1000 ha","4.00",""
"Slovenia","Area","2007","1000 ha","4.00",""
"Slovenia","Area","2006","1000 ha","3.00",""
"Slovenia","Area","2005","1000 ha","2.00",""
"Slovenia","Area","2004","1000 ha","3.00",""
"Slovenia","Area","2003","1000 ha","3.00",""
"Slovenia","Area","2002","1000 ha","3.00",""
"Slovenia","Area","2001","1000 ha","3.00",""
"Slovenia","Share in Agricultural land","2021","%","0.76",""
"Slovenia","Share in Agricultural land","2020","%","0.65",""
"Slovenia","Share in Agricultural land","2019","%","0.51",""
"Slovenia","Share in Agricultural land","2018","%","0.52",""
"Slovenia","Share in Agricultural land","2017","%","0.52",""
"Slovenia","Share in Agricultural land","2016","%","0.50",""
"Slovenia","Share in Agricultural land","2015","%","0.49",""
"Slovenia","Share in Agricultural land","2014","%","0.33",""
"Slovenia","Share in Agricultural land","2013","%","0.33",""
"Slovenia","Share in Agricultural land","2012","%","0.33",""
"Slovenia","Share in Agricultural land","2011","%","0.64",""
"Slovenia","Share in Agricultural land","2010","%","0.64",""
"Slovenia","Share in Agricultural land","2009","%","0.64",""
"Slovenia","Share in Agricultural land","2008","%","0.65",""
"Slovenia","Share in Agricultural land","2007","%","0.80",""
"Slovenia","Share in Agricultural land","2006","%","0.61",""
"Slovenia","Share in Agricultural land","2005","%","0.39",""
"Slovenia","Share in Agricultural land","2004","%","0.61",""
"Slovenia","Share in Agricultural land","2003","%","0.59",""
"Slovenia","Share in Agricultural land","2002","%","0.59",""
"Slovenia","Share in Agricultural land","2001","%","0.59",""
"South Africa","Area","2011","1000 ha","1601.00",""
"South Africa","Area","2010","1000 ha","1538.00",""
"South Africa","Share in Agricultural land","2011","%","1.66",""
"South Africa","Share in Agricultural land","2010","%","1.59",""
"Spain","Area","2021","1000 ha","3877.90",""
"Spain","Area","2020","1000 ha","3831.18",""
"Spain","Area","2019","1000 ha","3828.75",""
"Spain","Area","2018","1000 ha","3703.74",""
"Spain","Area","2017","1000 ha","3663.90",""
"Spain","Area","2016","1000 ha","3614.10",""
"Spain","Area","2015","1000 ha","3598.42",""
"Spain","Area","2014","1000 ha","3828.00",""
"Spain","Area","2013","1000 ha","3792.00",""
"Spain","Area","2012","1000 ha","3504.00",""
"Spain","Area","2011","1000 ha","3274.00",""
"Spain","Area","2010","1000 ha","3306.00",""
"Spain","Area","2009","1000 ha","3207.00",""
"Spain","Area","2008","1000 ha","3359.80",""
"Spain","Area","2007","1000 ha","3318.00",""
"Spain","Area","2006","1000 ha","3320.00",""
"Spain","Area","2005","1000 ha","3415.00",""
"Spain","Area","2004","1000 ha","3414.00",""
"Spain","Area","2003","1000 ha","3577.00",""
"Spain","Area","2002","1000 ha","3780.00",""
"Spain","Area","2001","1000 ha","3727.00",""
"Spain","Share in Agricultural land","2021","%","14.79",""
"Spain","Share in Agricultural land","2020","%","14.65",""
"Spain","Share in Agricultural land","2019","%","14.61",""
"Spain","Share in Agricultural land","2018","%","14.15",""
"Spain","Share in Agricultural land","2017","%","13.93",""
"Spain","Share in Agricultural land","2016","%","13.76",""
"Spain","Share in Agricultural land","2015","%","13.54",""
"Spain","Share in Agricultural land","2014","%","14.40",""
"Spain","Share in Agricultural land","2013","%","14.18",""
"Spain","Share in Agricultural land","2012","%","13.01",""
"Spain","Share in Agricultural land","2011","%","12.12",""
"Spain","Share in Agricultural land","2010","%","12.00",""
"Spain","Share in Agricultural land","2009","%","11.47",""
"Spain","Share in Agricultural land","2008","%","11.94",""
"Spain","Share in Agricultural land","2007","%","11.85",""
"Spain","Share in Agricultural land","2006","%","11.60",""
"Spain","Share in Agricultural land","2005","%","11.71",""
"Spain","Share in Agricultural land","2004","%","11.74",""
"Spain","Share in Agricultural land","2003","%","12.27",""
"Spain","Share in Agricultural land","2002","%","12.85",""
"Spain","Share in Agricultural land","2001","%","12.63",""
"Sudan","Area","2020","1000 ha","1566.60",""
"Sudan","Area","2019","1000 ha","1550.41",""
"Sudan","Area","2018","1000 ha","1428.42",""
"Sudan","Area","2017","1000 ha","510.00",""
"Sudan","Share in Agricultural land","2020","%","1.39",""
"Sudan","Share in Agricultural land","2019","%","1.38",""
"Sudan","Share in Agricultural land","2018","%","1.27",""
"Sudan","Share in Agricultural land","2017","%","0.45",""
"Suriname","Area","2021","1000 ha","58.00",""
"Suriname","Area","2020","1000 ha","60.00",""
"Suriname","Area","2019","1000 ha","63.00",""
"Suriname","Area","2018","1000 ha","62.00",""
"Suriname","Area","2017","1000 ha","63.00",""
"Suriname","Area","2016","1000 ha","66.00",""
"Suriname","Area","2015","1000 ha","66.00",""
"Suriname","Area","2014","1000 ha","64.00",""
"Suriname","Area","2013","1000 ha","60.45",""
"Suriname","Area","2012","1000 ha","53.43",""
"Suriname","Area","2011","1000 ha","55.64",""
"Suriname","Area","2010","1000 ha","55.64",""
"Suriname","Area","2009","1000 ha","56.45",""
"Suriname","Share in Agricultural land","2021","%","74.36",""
"Suriname","Share in Agricultural land","2020","%","75.00",""
"Suriname","Share in Agricultural land","2019","%","75.00",""
"Suriname","Share in Agricultural land","2018","%","73.81",""
"Suriname","Share in Agricultural land","2017","%","75.00",""
"Suriname","Share in Agricultural land","2016","%","75.86",""
"Suriname","Share in Agricultural land","2015","%","75.86",""
"Suriname","Share in Agricultural land","2014","%","72.56",""
"Suriname","Share in Agricultural land","2013","%","72.66",""
"Suriname","Share in Agricultural land","2012","%","72.99",""
"Suriname","Share in Agricultural land","2011","%","69.55",""
"Suriname","Share in Agricultural land","2010","%","71.06",""
"Suriname","Share in Agricultural land","2009","%","70.21",""
"Sweden","Area","2016","1000 ha","51.00",""
"Sweden","Area","2013","1000 ha","51.90",""
"Sweden","Area","2010","1000 ha","63.00",""
"Sweden","Area","2007","1000 ha","54.17",""
"Sweden","Area","2005","1000 ha","48.85",""
"Sweden","Area","2003","1000 ha","53.44",""
"Sweden","Share in Agricultural land","2016","%","1.69",""
"Sweden","Share in Agricultural land","2013","%","1.71",""
"Sweden","Share in Agricultural land","2010","%","2.05",""
"Sweden","Share in Agricultural land","2007","%","1.74",""
"Sweden","Share in Agricultural land","2005","%","1.53",""
"Sweden","Share in Agricultural land","2003","%","1.71",""
"Switzerland","Area","2020","1000 ha","49.41",""
"Switzerland","Area","2016","1000 ha","32.79",""
"Switzerland","Area","2013","1000 ha","34.30",""
"Switzerland","Area","2010","1000 ha","36.20",""
"Switzerland","Share in Agricultural land","2020","%","3.29",""
"Switzerland","Share in Agricultural land","2016","%","2.16",""
"Switzerland","Share in Agricultural land","2013","%","2.25",""
"Switzerland","Share in Agricultural land","2010","%","2.36",""
"Syrian Arab Republic","Area","2020","1000 ha","1012.80",""
"Syrian Arab Republic","Area","2019","1000 ha","1013.14",""
"Syrian Arab Republic","Area","2018","1000 ha","973.65",""
"Syrian Arab Republic","Area","2017","1000 ha","948.70",""
"Syrian Arab Republic","Area","2016","1000 ha","1003.97",""
"Syrian Arab Republic","Area","2013","1000 ha","1310.00",""
"Syrian Arab Republic","Area","2012","1000 ha","1428.00",""
"Syrian Arab Republic","Area","2011","1000 ha","1399.00",""
"Syrian Arab Republic","Area","2010","1000 ha","1341.00",""
"Syrian Arab Republic","Area","2009","1000 ha","1238.00",""
"Syrian Arab Republic","Area","2008","1000 ha","1356.00",""
"Syrian Arab Republic","Area","2007","1000 ha","1396.00",""
"Syrian Arab Republic","Area","2006","1000 ha","1402.00",""
"Syrian Arab Republic","Area","2005","1000 ha","1426.00",""
"Syrian Arab Republic","Area","2004","1000 ha","1439.00",""
"Syrian Arab Republic","Area","2003","1000 ha","1361.00",""
"Syrian Arab Republic","Share in Agricultural land","2020","%","7.28",""
"Syrian Arab Republic","Share in Agricultural land","2019","%","7.28",""
"Syrian Arab Republic","Share in Agricultural land","2018","%","7.00",""
"Syrian Arab Republic","Share in Agricultural land","2017","%","6.82",""
"Syrian Arab Republic","Share in Agricultural land","2016","%","7.21",""
"Syrian Arab Republic","Share in Agricultural land","2013","%","9.41",""
"Syrian Arab Republic","Share in Agricultural land","2012","%","10.26",""
"Syrian Arab Republic","Share in Agricultural land","2011","%","10.05",""
"Syrian Arab Republic","Share in Agricultural land","2010","%","9.64",""
"Syrian Arab Republic","Share in Agricultural land","2009","%","8.90",""
"Syrian Arab Republic","Share in Agricultural land","2008","%","9.76",""
"Syrian Arab Republic","Share in Agricultural land","2007","%","10.05",""
"Syrian Arab Republic","Share in Agricultural land","2006","%","10.10",""
"Syrian Arab Republic","Share in Agricultural land","2005","%","10.31",""
"Syrian Arab Republic","Share in Agricultural land","2004","%","10.35",""
"Syrian Arab Republic","Share in Agricultural land","2003","%","9.85",""
"Tajikistan","Area","2021","1000 ha","566.70",""
"Tajikistan","Area","2020","1000 ha","569.00",""
"Tajikistan","Area","2019","1000 ha","568.50",""
"Tajikistan","Area","2018","1000 ha","564.50",""
"Tajikistan","Area","2017","1000 ha","561.10",""
"Tajikistan","Area","2016","1000 ha","562.00",""
"Tajikistan","Area","2015","1000 ha","817.00",""
"Tajikistan","Area","2014","1000 ha","817.00",""
"Tajikistan","Share in Agricultural land","2021","%","11.53",""
"Tajikistan","Share in Agricultural land","2020","%","11.57",""
"Tajikistan","Share in Agricultural land","2019","%","11.56",""
"Tajikistan","Share in Agricultural land","2018","%","11.49",""
"Tajikistan","Share in Agricultural land","2017","%","11.43",""
"Tajikistan","Share in Agricultural land","2016","%","11.53",""
"Tajikistan","Share in Agricultural land","2015","%","16.87",""
"Tajikistan","Share in Agricultural land","2014","%","16.98",""
"Timor-Leste","Area","2002","1000 ha","28.91",""
"Timor-Leste","Share in Agricultural land","2002","%","8.60",""
"Trinidad and Tobago","Area","2012","1000 ha","5.00",""
"Trinidad and Tobago","Area","2004","1000 ha","5.00",""
"Trinidad and Tobago","Share in Agricultural land","2012","%","9.26",""
"Trinidad and Tobago","Share in Agricultural land","2004","%","9.09",""
"Tunisia","Area","2013","1000 ha","392.00",""
"Tunisia","Area","2012","1000 ha","381.00",""
"Tunisia","Area","2011","1000 ha","379.00",""
"Tunisia","Area","2010","1000 ha","391.00",""
"Tunisia","Area","2009","1000 ha","404.00",""
"Tunisia","Area","2008","1000 ha","396.00",""
"Tunisia","Area","2007","1000 ha","381.00",""
"Tunisia","Area","2006","1000 ha","373.00",""
"Tunisia","Area","2005","1000 ha","356.00",""
"Tunisia","Area","2004","1000 ha","356.00",""
"Tunisia","Area","2003","1000 ha","348.00",""
"Tunisia","Area","2002","1000 ha","359.00",""
"Tunisia","Area","2001","1000 ha","346.00",""
"Tunisia","Share in Agricultural land","2013","%","3.94",""
"Tunisia","Share in Agricultural land","2012","%","3.84",""
"Tunisia","Share in Agricultural land","2011","%","3.76",""
"Tunisia","Share in Agricultural land","2010","%","3.90",""
"Tunisia","Share in Agricultural land","2009","%","4.13",""
"Tunisia","Share in Agricultural land","2008","%","4.01",""
"Tunisia","Share in Agricultural land","2007","%","3.89",""
"Tunisia","Share in Agricultural land","2006","%","3.80",""
"Tunisia","Share in Agricultural land","2005","%","3.62",""
"Tunisia","Share in Agricultural land","2004","%","3.62",""
"Tunisia","Share in Agricultural land","2003","%","3.56",""
"Tunisia","Share in Agricultural land","2002","%","3.68",""
"Tunisia","Share in Agricultural land","2001","%","3.64",""
"Türkiye","Area","2021","1000 ha","5215.00",""
"Türkiye","Area","2020","1000 ha","5215.00",""
"Türkiye","Area","2019","1000 ha","5215.00",""
"Türkiye","Area","2018","1000 ha","5215.00",""
"Türkiye","Area","2017","1000 ha","5215.00",""
"Türkiye","Area","2016","1000 ha","5215.00",""
"Türkiye","Area","2015","1000 ha","5215.00",""
"Türkiye","Area","2014","1000 ha","5215.00",""
"Türkiye","Area","2013","1000 ha","5215.00",""
"Türkiye","Area","2012","1000 ha","5215.00",""
"Türkiye","Area","2011","1000 ha","5215.00",""
"Türkiye","Area","2010","1000 ha","5215.00",""
"Türkiye","Area","2009","1000 ha","5215.00",""
"Türkiye","Area","2008","1000 ha","5215.00",""
"Türkiye","Area","2007","1000 ha","5215.00",""
"Türkiye","Area","2006","1000 ha","5215.00",""
"Türkiye","Area","2005","1000 ha","5215.00",""
"Türkiye","Area","2004","1000 ha","5215.00",""
"Türkiye","Area","2003","1000 ha","5215.00",""
"Türkiye","Area","2002","1000 ha","5215.00",""
"Türkiye","Share in Agricultural land","2021","%","13.69",""
"Türkiye","Share in Agricultural land","2020","%","13.81",""
"Türkiye","Share in Agricultural land","2019","%","13.83",""
"Türkiye","Share in Agricultural land","2018","%","13.80",""
"Türkiye","Share in Agricultural land","2017","%","13.74",""
"Türkiye","Share in Agricultural land","2016","%","13.61",""
"Türkiye","Share in Agricultural land","2015","%","13.53",""
"Türkiye","Share in Agricultural land","2014","%","13.53",""
"Türkiye","Share in Agricultural land","2013","%","13.57",""
"Türkiye","Share in Agricultural land","2012","%","13.58",""
"Türkiye","Share in Agricultural land","2011","%","13.64",""
"Türkiye","Share in Agricultural land","2010","%","13.37",""
"Türkiye","Share in Agricultural land","2009","%","13.40",""
"Türkiye","Share in Agricultural land","2008","%","13.33",""
"Türkiye","Share in Agricultural land","2007","%","13.20",""
"Türkiye","Share in Agricultural land","2006","%","12.88",""
"Türkiye","Share in Agricultural land","2005","%","12.65",""
"Türkiye","Share in Agricultural land","2004","%","12.65",""
"Türkiye","Share in Agricultural land","2003","%","12.83",""
"Türkiye","Share in Agricultural land","2002","%","12.66",""
"Uganda","Area","2013","1000 ha","10.58",""
"Uganda","Share in Agricultural land","2013","%","0.07",""
"Ukraine","Area","2021","1000 ha","442.00",""
"Ukraine","Area","2020","1000 ha","435.00",""
"Ukraine","Area","2019","1000 ha","408.00",""
"Ukraine","Area","2018","1000 ha","399.00",""
"Ukraine","Area","2017","1000 ha","373.00",""
"Ukraine","Area","2016","1000 ha","329.00",""
"Ukraine","Area","2015","1000 ha","314.00",""
"Ukraine","Area","2014","1000 ha","310.00",""
"Ukraine","Area","2013","1000 ha","402.00",""
"Ukraine","Area","2012","1000 ha","376.00",""
"Ukraine","Area","2011","1000 ha","371.00",""
"Ukraine","Area","2010","1000 ha","370.00",""
"Ukraine","Area","2009","1000 ha","405.00",""
"Ukraine","Area","2003","1000 ha","731.40",""
"Ukraine","Area","2002","1000 ha","730.10",""
"Ukraine","Area","2001","1000 ha","543.30",""
"Ukraine","Share in Agricultural land","2021","%","1.07",""
"Ukraine","Share in Agricultural land","2020","%","1.05",""
"Ukraine","Share in Agricultural land","2019","%","0.99",""
"Ukraine","Share in Agricultural land","2018","%","0.97",""
"Ukraine","Share in Agricultural land","2017","%","0.90",""
"Ukraine","Share in Agricultural land","2016","%","0.79",""
"Ukraine","Share in Agricultural land","2015","%","0.76",""
"Ukraine","Share in Agricultural land","2014","%","0.75",""
"Ukraine","Share in Agricultural land","2013","%","0.97",""
"Ukraine","Share in Agricultural land","2012","%","0.91",""
"Ukraine","Share in Agricultural land","2011","%","0.90",""
"Ukraine","Share in Agricultural land","2010","%","0.90",""
"Ukraine","Share in Agricultural land","2009","%","0.98",""
"Ukraine","Share in Agricultural land","2003","%","1.77",""
"Ukraine","Share in Agricultural land","2002","%","1.76",""
"Ukraine","Share in Agricultural land","2001","%","1.31",""
"United Arab Emirates","Area","2021","1000 ha","93.96",""
"United Arab Emirates","Area","2020","1000 ha","91.82",""
"United Arab Emirates","Area","2019","1000 ha","92.36",""
"United Arab Emirates","Area","2018","1000 ha","83.66",""
"United Arab Emirates","Area","2017","1000 ha","83.80",""
"United Arab Emirates","Area","2016","1000 ha","83.80",""
"United Arab Emirates","Area","2015","1000 ha","82.80",""
"United Arab Emirates","Area","2014","1000 ha","82.50",""
"United Arab Emirates","Area","2013","1000 ha","79.40",""
"United Arab Emirates","Area","2012","1000 ha","48.10",""
"United Arab Emirates","Area","2011","1000 ha","71.10",""
"United Arab Emirates","Area","2010","1000 ha","76.00",""
"United Arab Emirates","Share in Agricultural land","2021","%","24.00",""
"United Arab Emirates","Share in Agricultural land","2020","%","23.56",""
"United Arab Emirates","Share in Agricultural land","2019","%","23.66",""
"United Arab Emirates","Share in Agricultural land","2018","%","21.91",""
"United Arab Emirates","Share in Agricultural land","2017","%","21.83",""
"United Arab Emirates","Share in Agricultural land","2016","%","21.83",""
"United Arab Emirates","Share in Agricultural land","2015","%","21.63",""
"United Arab Emirates","Share in Agricultural land","2014","%","21.57",""
"United Arab Emirates","Share in Agricultural land","2013","%","20.93",""
"United Arab Emirates","Share in Agricultural land","2012","%","12.77",""
"United Arab Emirates","Share in Agricultural land","2011","%","18.30",""
"United Arab Emirates","Share in Agricultural land","2010","%","19.37",""
"United Kingdom of Great Britain and Northern Ireland","Area","2018","1000 ha","71.82",""
"United Kingdom of Great Britain and Northern Ireland","Area","2013","1000 ha","48.93",""
"United Kingdom of Great Britain and Northern Ireland","Area","2010","1000 ha","66.40",""
"United Kingdom of Great Britain and Northern Ireland","Area","2007","1000 ha","138.20",""
"United Kingdom of Great Britain and Northern Ireland","Area","2005","1000 ha","208.40",""
"United Kingdom of Great Britain and Northern Ireland","Area","2003","1000 ha","227.00",""
"United Kingdom of Great Britain and Northern Ireland","Share in Agricultural land","2018","%","0.41",""
"United Kingdom of Great Britain and Northern Ireland","Share in Agricultural land","2013","%","0.28",""
"United Kingdom of Great Britain and Northern Ireland","Share in Agricultural land","2010","%","0.39",""
"United Kingdom of Great Britain and Northern Ireland","Share in Agricultural land","2007","%","0.78",""
"United Kingdom of Great Britain and Northern Ireland","Share in Agricultural land","2005","%","1.23",""
"United Kingdom of Great Britain and Northern Ireland","Share in Agricultural land","2003","%","1.34",""
"United States of America","Area","2017","1000 ha","23478.23",""
"United States of America","Area","2012","1000 ha","22590.00",""
"United States of America","Area","2008","1000 ha","22229.00",""
"United States of America","Area","2007","1000 ha","22906.00",""
"United States of America","Area","2002","1000 ha","22384.00",""
"United States of America","Share in Agricultural land","2017","%","5.79",""
"United States of America","Share in Agricultural land","2012","%","5.60",""
"United States of America","Share in Agricultural land","2008","%","5.41",""
"United States of America","Share in Agricultural land","2007","%","5.55",""
"United States of America","Share in Agricultural land","2002","%","5.42",""
"Uruguay","Area","2018","1000 ha","223.00",""
"Uruguay","Area","2017","1000 ha","223.00",""
"Uruguay","Area","2016","1000 ha","223.00",""
"Uruguay","Area","2012","1000 ha","200.00",""
"Uruguay","Area","2011","1000 ha","200.00",""
"Uruguay","Area","2010","1000 ha","178.00",""
"Uruguay","Area","2009","1000 ha","173.00",""
"Uruguay","Area","2008","1000 ha","180.00",""
"Uruguay","Area","2007","1000 ha","157.00",""
